2.81	0.237183811
2.82	0.237429012
2.83	0.237672381
2.84	0.257555732
2.85	0.238153676
2.86	0.23839163
2.87	0.238627806
2.88	0.238862217
2.89	0.239094877
2.9	0.239325799
2.91	0.239554995
2.92	0.239782478
2.93	0.240008262
2.94	0.240232358
2.95	0.24045478
2.96	0.240675541
2.97	0.240894651
2.98	0.241112125
2.99	0.241327974
3	0.241542209
3.01	0.241754844
3.02	0.241965891
3.03	0.24217536
3.04	0.242383264
3.05	0.242589615
3.06	0.242794424
3.07	0.242997702
3.08	0.243199462
3.09	0.243399714
3.1	0.24359847
3.11	0.243795741
3.12	0.243991538
3.13	0.244185872
3.14	0.244378753
3.15	0.244570194
3.16	0.244760204
3.17	0.244948794
3.18	0.245135976
3.19	0.245321758
3.2	0.245506153
3.21	0.245689169
3.22	0.245870819
3.23	0.24605111
3.24	0.246230055
3.25	0.246407663
3.26	0.246583944
3.27	0.246758907
3.28	0.246932563
3.29	0.247104922
3.3	0.247275993
3.31	0.247445785
3.32	0.247614309
3.33	0.247781574
3.34	0.247947589
3.35	0.248112363
3.36	0.248275906
3.37	0.248438227
3.38	0.248599336
3.39	0.24875924
3.4	0.24891795
3.41	0.249075474
3.42	0.249231821
3.43	0.249387
3.44	0.249541019
3.45	0.249693887
3.46	0.249845614
3.47	0.249996206
3.48	0.250145673
3.49	0.250294024
3.5	0.250441266
3.51	0.250587407
3.52	0.250732457
3.53	0.250876423
3.54	0.251019314
3.55	0.251161136
3.56	0.251301899
3.57	0.25144161
3.58	0.251580278
3.59	0.251717909
3.6	0.251854512
3.61	0.251990094
3.62	0.252124663
3.63	0.252258226
3.64	0.252390792
3.65	0.252522367
3.66	0.252652959
3.67	0.252782575
3.68	0.252911223
3.69	0.253038909
3.7	0.253165641
3.71	0.253291427
3.72	0.253416272
3.73	0.253540185
3.74	0.253663172
3.75	0.25378524
3.76	0.253906396
3.77	0.254026646
3.78	0.254145998
3.79	0.254264458
3.8	0.254382033
3.81	0.25449873
3.82	0.254614555
3.83	0.254729514
3.84	0.254843614
3.85	0.254956862
3.86	0.255069263
3.87	0.255180825
3.88	0.255291553
3.89	0.255401454
3.9	0.255510533
3.91	0.255618798
3.92	0.255726253
3.93	0.255832906
3.94	0.255938762
3.95	0.256043826
3.96	0.256148106
3.97	0.256251607
3.98	0.256354334
3.99	0.256456294
4	0.256557492
4.01	0.256657933
4.02	0.256757624
4.03	0.256856571
4.04	0.256954778
4.05	0.257052251
4.06	0.257148996
4.07	0.257245018
4.08	0.257340322
4.09	0.257434915
4.1	0.2575288
4.11	0.234868077
4.12	0.257714472
4.13	0.257806269
4.14	0.25789738
4.15	0.25798781
4.16	0.258077565
4.17	0.258166648
4.18	0.258255067
4.19	0.258342824
4.2	0.258429926
4.21	0.258516377
4.22	0.258602182
4.23	0.258687346
4.24	0.258771873
4.25	0.258855769
4.26	0.258939038
4.27	0.259021685
4.28	0.259103714
4.29	0.259185131
4.3	0.259265939
4.31	0.259346143
4.32	0.259425748
4.33	0.259504759
4.34	0.259583178
4.35	0.259661012
4.36	0.259738265
4.37	0.25981494
4.38	0.259891042
4.39	0.259966576
4.4	0.260041545
4.41	0.260115954
4.42	0.260189807
4.43	0.260263108
4.44	0.260335862
4.45	0.252899018
4.46	0.260479742
4.47	0.260550877
4.48	0.26062148
4.49	0.260691556
4.5	0.260761108
4.51	0.260830141
4.52	0.260898657
4.53	0.260966662
4.54	0.261034159
4.55	0.261101151
4.56	0.261167643
4.57	0.261233638
4.58	0.261299139
4.59	0.261364152
4.6	0.261428678
4.61	0.261492723
4.62	0.261556289
4.63	0.26161938
4.64	0.261681999
4.65	0.261744151
4.66	0.261805838
4.67	0.261867064
4.68	0.261927833
4.69	0.261988148
4.7	0.262048012
4.71	0.262107429
4.72	0.262166402
4.73	0.262224934
4.74	0.262283029
4.75	0.26234069
4.76	0.26239792
4.77	0.262454722
4.78	0.2625111
4.79	0.262567056
4.8	0.262622595
4.81	0.262677719
4.82	0.26273243
4.83	0.262786733
4.84	0.26284063
4.85	0.262894125
4.86	0.262947219
4.87	0.262999917
4.88	0.263052222
4.89	0.263104135
4.9	0.263155661
4.91	0.263206801
4.92	0.263257559
4.93	0.263307939
4.94	0.263357941
4.95	0.26340757
4.96	0.263456829
4.97	0.263505719
4.98	0.263554244
4.99	0.263602406
5	0.263650209
5.01	0.263697654
5.02	0.263744745
5.03	0.263791484
5.04	0.263837873
5.05	0.263883916
5.06	0.263929615
5.07	0.263974973
5.08	0.264019992
5.09	0.264064674
5.1	0.264109022
5.11	0.26415304
5.12	0.264196728
5.13	0.264240089
5.14	0.264283127
5.15	0.264325843
5.16	0.26436824
5.17	0.264410321
5.18	0.264452086
5.19	0.26449354
5.2	0.264534684
5.21	0.264575521
5.22	0.264616052
5.23	0.26465628
5.24	0.264696208
5.25	0.264735838
5.26	0.264775172
5.27	0.264814211
5.28	0.264852959
5.29	0.264891418
5.3	0.264929589
5.31	0.264967474
5.32	0.265005077
